stnid,lat,lon,elevation,name,wmo_id,element,first_year,last_year
ASN00008028,-28.5008,114.7897,145,nabawa,NA,PRCP,1905,2023
ASN00008028,-28.5008,114.7897,145,nabawa,NA,DAPR,1968,2022
ASN00008028,-28.5008,114.7897,145,nabawa,NA,DWPR,1968,2022
ASN00008028,-28.5008,114.7897,145,nabawa,NA,MDPR,1968,2022
ASN00008037,-29.8819,116.0233,280,coorow,NA,PRCP,1912,2023
ASN00008037,-29.8819,116.0233,280,coorow,NA,DAPR,1916,2023
ASN00008037,-29.8819,116.0233,280,coorow,NA,DWPR,1916,2023
ASN00008037,-29.8819,116.0233,280,coorow,NA,MDPR,1916,2023
ASN00008039,-30.2772,116.6619,335,dalwallinu comparison,94619,TMAX,1957,2023
ASN00008039,-30.2772,116.6619,335,dalwallinu comparison,94619,TMIN,1957,2023
ASN00008039,-30.2772,116.6619,335,dalwallinu comparison,94619,PRCP,1912,2023
ASN00008039,-30.2772,116.6619,335,dalwallinu comparison,94619,TAVG,1990,2023
ASN00008044,-29.2528,114.9306,9,dongara,NA,PRCP,1884,2021
ASN00008044,-29.2528,114.9306,9,dongara,NA,DAPR,1916,2021
ASN00008044,-29.2528,114.9306,9,dongara,NA,DWPR,1916,2021
ASN00008044,-29.2528,114.9306,9,dongara,NA,MDPR,1916,2021
ASN00008047,-29.4714,115.8528,260,fairfield,NA,PRCP,1919,2020
ASN00008050,-28.7769,114.605,3,geraldton town,NA,PRCP,1877,2023
ASN00008050,-28.7769,114.605,3,geraldton town,NA,DAPR,1946,2023
ASN00008050,-28.7769,114.605,3,geraldton town,NA,DWPR,1946,2023
ASN00008050,-28.7769,114.605,3,geraldton town,NA,MDPR,1946,2023
ASN00008051,-28.7953,114.6975,33,geraldton airport,94403,TMAX,1941,2023
ASN00008051,-28.7953,114.6975,33,geraldton airport,94403,TMIN,1941,2023
ASN00008051,-28.7953,114.6975,33,geraldton airport,94403,PRCP,1941,2023
ASN00008051,-28.7953,114.6975,33,geraldton airport,94403,TAVG,1941,2023
ASN00008052,-28.17,114.7614,260,gleneva,NA,PRCP,1919,2023
ASN00008052,-28.17,114.7614,260,gleneva,NA,DAPR,1931,2022
ASN00008052,-28.17,114.7614,260,gleneva,NA,DWPR,1931,2022
ASN00008052,-28.17,114.7614,260,gleneva,NA,MDPR,1931,2022
ASN00008057,-29.5486,115.0689,30,green grove,NA,PRCP,1951,2023
ASN00008060,-29.0364,115.5536,240,south holmwood,NA,PRCP,1921,2023
ASN00008060,-29.0364,115.5536,240,south holmwood,NA,DAPR,1964,2021
ASN00008060,-29.0364,115.5536,240,south holmwood,NA,DWPR,1964,2021
ASN00008060,-29.0364,115.5536,240,south holmwood,NA,MDPR,1964,2021
ASN00008061,-30.2842,116.6328,340,hyde park,NA,PRCP,1911,2023
ASN00008064,-30.6719,116.3078,320,indarrie,NA,PRCP,1923,2022
ASN00008065,-28.4292,114.6542,180,isseka,NA,PRCP,1915,2023
ASN00008066,-30.7008,117.0608,310,kokardine,NA,PRCP,1907,2023
ASN00008066,-30.7008,117.0608,310,kokardine,NA,DAPR,1977,2022
ASN00008066,-30.7008,117.0608,310,kokardine,NA,DWPR,1977,2022
ASN00008066,-30.7008,117.0608,310,kokardine,NA,MDPR,1977,2022
ASN00008067,-29.9414,116.2003,280,koobabbie,NA,PRCP,1911,2021
ASN00008067,-29.9414,116.2003,280,koobabbie,NA,DAPR,1993,2020
ASN00008067,-29.9414,116.2003,280,koobabbie,NA,DWPR,1993,2020
ASN00008067,-29.9414,116.2003,280,koobabbie,NA,MDPR,1993,2020
ASN00008072,-29.7586,116.4444,290,latham,NA,PRCP,1934,2023
ASN00008072,-29.7586,116.4444,290,latham,NA,DAPR,1934,2022
ASN00008072,-29.7586,116.4444,290,latham,NA,DWPR,1934,2022
ASN00008072,-29.7586,116.4444,290,latham,NA,MDPR,1934,2022
ASN00008075,-28.2103,114.305,15,lynton,NA,PRCP,1914,2023
ASN00008077,-29.6006,115.9392,270,highfields,NA,PRCP,1956,2022
ASN00008077,-29.6006,115.9392,270,highfields,NA,DAPR,1971,2021
ASN00008077,-29.6006,115.9392,270,highfields,NA,DWPR,1971,2021
ASN00008077,-29.6006,115.9392,270,highfields,NA,MDPR,1971,2021
ASN00008078,-29.2419,115.7794,300,mallee vale,NA,PRCP,1935,2022
ASN00008079,-29.0711,115.6261,260,manarra,NA,PRCP,1907,2022
ASN00008079,-29.0711,115.6261,260,manarra,NA,DAPR,1956,2022
ASN00008079,-29.0711,115.6261,260,manarra,NA,DWPR,1956,2022
ASN00008079,-29.0711,115.6261,260,manarra,NA,MDPR,1956,2022
ASN00008085,-30.4919,116.3628,250,miling,NA,PRCP,1924,2022
ASN00008087,-30.4228,116.4583,300,mindalla,NA,PRCP,1913,2023
ASN00008088,-29.1906,115.4414,153,mingenew,NA,PRCP,1896,2023
ASN00008088,-29.1906,115.4414,153,mingenew,NA,DAPR,1910,2022
ASN00008088,-29.1906,115.4414,153,mingenew,NA,DWPR,1910,2022
ASN00008088,-29.1906,115.4414,153,mingenew,NA,MDPR,1910,2022
ASN00008095,-28.5367,115.5142,268,mullewa,94411,TMAX,1925,2023
ASN00008095,-28.5367,115.5142,268,mullewa,94411,TMIN,1925,2023
ASN00008095,-28.5367,115.5142,268,mullewa,94411,PRCP,1896,2023
ASN00008095,-28.5367,115.5142,268,mullewa,94411,DATN,1987,2023
ASN00008095,-28.5367,115.5142,268,mullewa,94411,DATX,1987,2023
ASN00008095,-28.5367,115.5142,268,mullewa,94411,MDTN,1987,2023
ASN00008095,-28.5367,115.5142,268,mullewa,94411,MDTX,1987,2023
ASN00008096,-28.1525,114.5689,200,mumby,NA,PRCP,1903,2022
ASN00008100,-28.3456,114.6367,180,northampton,NA,PRCP,1882,2023
ASN00008100,-28.3456,114.6367,180,northampton,NA,DAPR,1910,2022
ASN00008100,-28.3456,114.6367,180,northampton,NA,DWPR,1910,2022
ASN00008100,-28.3456,114.6367,180,northampton,NA,MDPR,1910,2022
ASN00008104,-28.1544,114.6692,280,ogilvie,NA,PRCP,1910,2020
ASN00008107,-29.4417,116.2875,290,perenjori,NA,PRCP,1918,2023
