decimalLatitude,decimalLongitude,eventDate,scientificName,taxonConceptID,recordID,dataResourceName,occurrenceStatus,eventRemarks,eventTime,eventID,samplingEffort,samplingProtocol,basisOfRecord,recordedBy,recordedByID,eventType
NA,NA,2007-07-26T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,238beed3-9774-4ca1-b341-4e43cc3120f1,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193490,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,18ba0e9e-df68-4d9e-863b-bf6dba7df92e,Museums Victoria provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,"Plant, J. Rhyllis",NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,73936b00-c175-48b5-8ca0-8ec5ac937f08,Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,"Dorey, F.",NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,f0f58c58-20d4-4fee-898d-7ed232396e51,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
-29.82499,153.40833,1995-05-26T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,e5fe5e82-246f-4214-bde8-4b2c0fa2aff4,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10064657,NA,NA,PRESERVED_SPECIMEN,"Graham, K.J.",NA,NA
-29.6125,153.33638,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,4655a71c-66ab-473f-855b-2b5053ab17df,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10041675,NA,NA,PRESERVED_SPECIMEN,"Jenkins, K.",NA,NA
-29.483,153.366,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,66a33583-3f26-4452-8c31-51f1dbb20a97,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10002721,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
-29.25,114.933,1943-08-11T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,f46896bc-2d47-4199-9659-76ce37eb1161,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10037235,NA,NA,PRESERVED_SPECIMEN,"Whitley, G.P.",NA,NA
-28.9,113.95,1943-11-06T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,e91e6177-03bf-44a8-8067-6f45c8863d2d,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10037672,NA,NA,PRESERVED_SPECIMEN,"Whitley, G.P.",NA,NA
-28.8833,113.85,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,e1b32cfb-ecc9-4b77-bfe4-0859200bb523,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,WAM Houtman Abrolhos Expedition 1976,NA,NA,PRESERVED_SPECIMEN,"Et, L.M. | Marsh",NA,NA
-28.86832,153.56,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,526bc69e-a934-4e3d-9dab-a373ead08eb5,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10043318,NA,Hand Collected,PRESERVED_SPECIMEN,"O'Sullivan, A.",NA,NA
-28.8666,113.8667,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,6d855bbe-2d63-403f-ae1d-fcdaa5341bcc,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,WAM Houtman Abrolhos Expedition 1976,NA,NA,PRESERVED_SPECIMEN,", C.W. | , F.E. | , L.M. | Bryce | Marsh | Wells",NA,NA
-28.819,113.9078,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,31efdf7f-4b0d-4e50-919b-ce0f358da4bc,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,WA Marine Futures Biodiversity Project Survey April 2007,NA,Trawl,PRESERVED_SPECIMEN,"Sampey, A.",NA,NA
-28.766,114.616,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,57cf0b6b-77c0-47f4-a009-42ad13408c54,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10037587,NA,NA,PRESERVED_SPECIMEN,"Whitley, G.P.",NA,NA
-28.766,114.616,1943-08-17T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,ed0863b7-e1e2-4dff-beed-19bc11804f92,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10037449,NA,NA,PRESERVED_SPECIMEN,"Whitley, G.P.",NA,NA
-28.72818,114.04069,2007-04-26T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,8a19aa57-08e1-410b-90ff-c606b6c56628,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1178838,NA,unknown,PRESERVED_SPECIMEN,"Sampey, A. | Western Australian Museum",NA,NA
-28.72818,114.04069,2007-04-26T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,6f2ef4fa-aad3-41b1-bfd5-f73abc2ceba4,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1178838,NA,unknown,PRESERVED_SPECIMEN,"Sampey, A. | Western Australian Museum",NA,NA
-28.72818,114.04069,2007-04-26T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,f5ca7a9d-96f0-494e-966b-e76635f0ac22,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1178838,NA,unknown,PRESERVED_SPECIMEN,"Sampey, A. | Western Australian Museum",NA,NA
-28.72818,114.04069,2007-04-26T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,c232ff33-6990-47ff-bdab-3aeaffeb941b,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1178838,NA,unknown,PRESERVED_SPECIMEN,"Sampey, A. | Western Australian Museum",NA,NA
-28.7253,114.04,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,9bd07835-0cc4-42ef-ab4e-11e1286c28e2,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,WA Marine Futures Biodiversity Project Survey April 2007,NA,Trawl,PRESERVED_SPECIMEN,"Sampey, A.",NA,NA
-28.6443,113.8792,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,d016bfaa-18c2-4f76-b5fe-b185f3486520,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,"Sinclair, M.",NA,NA
-28.4755,113.7843,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,be8fd05d-1db1-4efc-bb9d-4e6d5705e2f2,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,"IMB Workshop VII - Houtman Abrolhos Islands, WA 1994",NA,Scuba Dive,PRESERVED_SPECIMEN,"Et, J.B. | Hutchins",NA,NA
-28.4666,113.7833,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,abdb1f62-ef5b-4575-bf01-70e1fda66212,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,WAM Houtman Abrolhos Expedition 1978,NA,NA,PRESERVED_SPECIMEN,"Wells, F.E.",NA,NA
-27.583,153.466,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,d28e5677-62ab-45d9-86ec-69f949b01a7d,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10001270,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
-27.5,114.4167,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,414643dc-6bea-429c-9fa6-e22baa70f77b,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,"Et, J.B. | Hutchins",NA,NA
-27.5,114.4167,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,705405af-9825-4ff5-81a1-2c2d377cc861,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,"Et, J.B. | Hutchins",NA,NA
-27.083,153.183,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,38f02c67-775a-4f6a-9899-5453180088e2,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10037602,NA,NA,PRESERVED_SPECIMEN,"Whitley, G.P.",NA,NA
-27,121,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,d77bad5b-b324-4790-bad7-1a0daf41338b,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:51204,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
-26.8,153.133,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,5256462f-7d1a-48b6-9b04-d0eadd193229,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10002717,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
-26.65,153.08332,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,c0dea744-a602-43ac-a2bc-b4dca590986f,Queen Victoria Museum Art Gallery provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
-26.1333,113.1667,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,9a3baf84-5294-4310-a0e6-4f7ce2d825fb,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,Box trawl,PRESERVED_SPECIMEN,", B. | , K. | Hutchins | Smith",NA,NA
-26.116,113.416,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,47fa9901-f2ad-4496-ab9f-26ee3173aed3,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10037440,NA,NA,PRESERVED_SPECIMEN,"Whitley, G.P.",NA,NA
-26.116,113.416,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,32872aab-d0d2-421e-9056-32fa94ba1b5f,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10037440,NA,NA,PRESERVED_SPECIMEN,"Whitley, G.P.",NA,NA
-26.116,113.416,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,bd0d0b94-7544-4ee4-962b-aa4ebe2c45be,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10037440,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
-26.116,113.416,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,71805d1a-77e2-435f-a216-0fc319f748c1,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10037440,NA,NA,PRESERVED_SPECIMEN,"Whitley, G.P.",NA,NA
-25.933,113.516,1939-07-16T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,7176ad6f-d9cc-41f7-b859-f94a41f949fb,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10037154,NA,NA,PRESERVED_SPECIMEN,"Whitley, G.P.",NA,NA
-25.7666,113.2833,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,424f2ea0-ab6d-442d-b434-3244f6240d9b,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,"FWA-WAM RV ""Naturaliste"" Shark Bay Survey I Sep/Oct 2002",NA,Trawl,PRESERVED_SPECIMEN,"Morrison, S.",NA,NA
-25.6123,113.2413,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,298520c3-d18d-4d0c-8b8d-f884ec917d43,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,"FWA-WAM RV ""Naturaliste"" Shark Bay Survey II Feb/Mar 2003",NA,Trawl,PRESERVED_SPECIMEN,", S. | , S.M. | Morrison",NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,e30b63e5-60a7-4c73-91c2-64fb0dfffdea,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,8406d148-a378-4688-aa3d-c6c9d990f853,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:174608,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
NA,NA,2019-10-08T01:04:04Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,47c09321-bacc-41f1-a543-8842668cc6ed,Feral or in Peril,ABSENT,NA,11:30:00,fa2dfd92-a678-47d3-b0d7-4d1fbb1286ec,NA,NA,HUMAN_OBSERVATION,"Cowan, David",NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,9a13ce42-c9e4-4db0-88e8-31c562acf895,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
NA,NA,2019-06-19T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,d6580f44-47d7-4d93-9b68-ce86be3dc668,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:239870,NA,NA,PRESERVED_SPECIMEN,"Peyla, James",NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,6379262d-7260-4b6f-869e-d35a496d6cfa,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
NA,NA,2007-07-26T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,37015480-702d-464a-b5df-9e838185c268,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193490,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
NA,NA,2002-08-01T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,09168c64-9b54-4f7e-8579-c9bf8be66774,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193415,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
NA,NA,2007-07-26T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,50f67ccf-e960-4e7a-bb01-f18f56e29323,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193490,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,0b894375-792b-4d0f-93ee-0a54c986b726,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,32c60b26-3c8d-4398-ba35-9e0cfb1afff9,Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,a847c351-46c0-46bd-9885-710a70ab38b9,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
NA,NA,2019-10-08T01:02:40Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,b31b68dc-17fa-42d1-8a18-3a417bc9186c,Feral or in Peril,ABSENT,NA,10:10:00,1a43b63d-3ad2-4473-9cca-70cabbfd5d91,NA,NA,HUMAN_OBSERVATION,"Cowan, David",NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,c0fb696b-5b9e-4d7f-8252-10ed82913132,Museums Victoria provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,"Stranks, T.N.",NA,NA
NA,NA,2007-10-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,25ad2c44-a0dd-4d4f-9b2c-bee0cc1b5c5a,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:171127,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
NA,NA,2019-10-08T01:02:43Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,f7f2fff5-b388-4e61-9dc2-334e78df9da3,Feral or in Peril,ABSENT,NA,11:00:00,270fd33a-abde-4ba1-9953-e391b46ce6be,NA,NA,HUMAN_OBSERVATION,"Cowan, David",NA,NA
NA,NA,2002-12-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,1bf6cba8-1ff1-4b4d-82b3-3b61b2b09afa,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
NA,NA,2007-07-26T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,b33b8a63-e494-42a7-a269-ba7a4b1df869,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193490,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,fd873959-e996-4a70-be33-aef3adf6714b,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
NA,NA,2004-04-03T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,c51b8487-3f67-4bb9-b814-1078abcf0449,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193491,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,a9fba6a9-0fbf-4996-9230-6e7f6ec55a17,Museums Victoria provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,"Stranks, T.N.",NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,d4c10ec7-dc78-4d6a-9e6e-c28229abb271,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
NA,NA,2007-07-26T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,442f4187-b3b6-4825-a50e-eb734b8cd520,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193490,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,a7ad0d32-739f-4fb2-905b-1e689fe36723,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,8481e3eb-d107-45dd-8a79-8293e61e94bc,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,5b4c36e3-2918-4979-bd2f-ee5a6434bbe8,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:174608,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,babfe293-77bc-4bed-bb05-e6945dcfcb7d,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
NA,NA,2002-06-05T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,29ecbe18-e89c-40a3-a86a-6a427a77cabb,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193492,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
NA,NA,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,e37b33cb-fb24-4966-9011-40ae7413265d,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
NA,NA,2019-10-08T01:03:28Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,484fabc6-5b20-4923-b0f3-6d710de7009a,Feral or in Peril,ABSENT,NA,12:15:00,1bdd361f-1cfb-4b53-84b5-8980d1499ea0,NA,NA,HUMAN_OBSERVATION,"Cowan, David",NA,NA
NA,NA,2004-04-03T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,7936a54d-caa4-49a1-82ac-ba63fcfa714f,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193491,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
NA,NA,2002-08-01T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,77a3f428-54f0-4f7e-8912-4005f7d62e96,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193415,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
NA,NA,2005-02-05T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,5f0ed9a3-cbd9-4026-aff6-dedae35a2521,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193468,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
NA,NA,1995-07-07T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,3274a913-19ab-4bd9-9c9f-e0286e1167f8,Museums Victoria provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
-25.5608,113.2193,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,c96939d9-a709-4ed5-8e1b-c9257bd7e4f3,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,"FWA-WAM RV ""Naturaliste"" Shark Bay Survey V Mar 2004",NA,Trawl,PRESERVED_SPECIMEN,", P. | , S. | Morrison | Unsworth",NA,NA
-25.5583,113.222,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,d0c7847c-549b-40c4-be7b-6d0c454cf3d5,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,"FWA-WAM RV ""Naturaliste"" Shark Bay Survey V Mar 2004",NA,Trawl,PRESERVED_SPECIMEN,", P. | , S. | Morrison | Unsworth",NA,NA
-25.5483,113.221,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,de1f042e-f8c4-41b8-8cc3-8ff0960e33cf,Western Australian Museum provider for OZCAM,PRESENT,NA,NA,"FWA-WAM RV ""Naturaliste"" Shark Bay Survey II Feb/Mar 2003",NA,Trawl,PRESERVED_SPECIMEN,", S. | , S.M. | Morrison",NA,NA
